article_id	empathy	distress	essay	emotion	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	speaker_id	demographic	demographic_essay	article
17	1.2	3.0	While the article seems to be slightly sympathetic to the inmates, I say no way. I don't particularly care what happens to most prisoners, let alone the violent ones that attack each other and guards. There is no reason why any guard should ever have to put themselves in danger. These aren't people, these are violent animals, and the guards should be protected. They aren't the ones being punished for what is likely a severe wrongdoing. Restraints, solitary, whatever it takes, I don't feel one tiny twinge of sadness. And lawsuits? Don't even get me started on that one!	anger	1	4	1	50	96000	6.0	2.5	1.5	4.0	7.0	1.429	1.143	3.429	1.286	61	I am a 50-year-old male of the White race. I completed some college but no degree and earn 96000 USD.	I am a 50-year-old male of the White race. I completed some college but no degree and earn 96000 USD. While the article seems to be slightly sympathetic to the inmates, I say no way. I don't particularly care what happens to most prisoners, let alone the violent ones that attack each other and guards. There is no reason why any guard should ever have to put themselves in danger. These aren't people, these are violent animals, and the guards should be protected. They aren't the ones being punished for what is likely a severe wrongdoing. Restraints, solitary, whatever it takes, I don't feel one tiny twinge of sadness. And lawsuits? Don't even get me started on that one!	Inmates at Lewisburg federal penitentiary in Pennsylvania are forced to live with violent cellmates or be placed in restraints. Inmates have no say in who they share a cell with, even if the cellmate has a violent history or severe mental illness. If they refuse a cellmate, they are placed in restraints for hours or days. Restraints are also used as punishment for inmates who break rules or get into fights. The conditions in the Special Management Unit (SMU) at Lewisburg are harsh, with inmates spending nearly 24 hours a day in small cells with little room to move. In 2014 and 2015, there were 228 in-cell fights and assaults at Lewisburg, resulting in injuries and even deaths. The use of restraints at Lewisburg has been criticized by inmates, lawyers, and auditors, but the Bureau of Prisons denies any mistreatment. Changes have been made to the SMU, but the use of restraints remains unchanged. Inmates are left with few options: accept a violent cellmate or be restrained.
166	3.4	1.625	Wow, killing someone in public? That takes some serious nerve. I don't particularly know whether she is guilty or not, but for it to be played out in the media isn't fair. While they may not have the same protections that the accused have in the United States, they should still give her a new trial, something quiet, out of the public eye, maybe even outside of the country, where she can get a fair trial based on the facts. If there is video of her spiking the coffee, or any indication that she has had any contact with cyanide, then I say she should get a retrial.	anger	1	4	1	50	96000	6.0	2.5	1.5	4.0	7.0	1.429	1.143	3.429	1.286	61	I am a 50-year-old male of the White race. I completed some college but no degree and earn 96000 USD.	I am a 50-year-old male of the White race. I completed some college but no degree and earn 96000 USD. Wow, killing someone in public? That takes some serious nerve. I don't particularly know whether she is guilty or not, but for it to be played out in the media isn't fair. While they may not have the same protections that the accused have in the United States, they should still give her a new trial, something quiet, out of the public eye, maybe even outside of the country, where she can get a fair trial based on the facts. If there is video of her spiking the coffee, or any indication that she has had any contact with cyanide, then I say she should get a retrial.	Jessica Wongso, an Indonesian citizen and Australian permanent resident, has been found guilty of murdering her friend by poisoning her coffee with cyanide. She has been sentenced to 20 years in jail. The victim, Wayan Mirna Salihin, died shortly after drinking the coffee ordered by Wongso. The trial, which attracted significant public interest in both Indonesia and Australia, has been broadcast live on major television stations. Wongso denies the charges and plans to appeal the verdict. The case has sparked intense public scrutiny and debate, with strong opinions on Wongso's guilt or innocence. The court case has raised many unanswered questions and has been criticized for being a media trial.
211	1.2	1.0	I personally don't agree with science making these kinds of decisions. Maybe, just maybe, a higher power didn't want these people to reproduce? How do we know that these methods don't permanently change something in the DNA that helps guarantee that a serial killer is born four of five generations down the line. How do we know? There have been no studies. I would guess by this article that since boys that are born using this method also have low sperm counts, that something, or someone, somewhere, is trying to tell them something.	surprise	1	4	1	50	96000	6.0	2.5	1.5	4.0	7.0	1.429	1.143	3.429	1.286	61	I am a 50-year-old male of the White race. I completed some college but no degree and earn 96000 USD.	I am a 50-year-old male of the White race. I completed some college but no degree and earn 96000 USD. I personally don't agree with science making these kinds of decisions. Maybe, just maybe, a higher power didn't want these people to reproduce? How do we know that these methods don't permanently change something in the DNA that helps guarantee that a serial killer is born four of five generations down the line. How do we know? There have been no studies. I would guess by this article that since boys that are born using this method also have low sperm counts, that something, or someone, somewhere, is trying to tell them something.	A recent study suggests that men conceived through intracytoplasmic sperm injection (ICSI), a type of in vitro fertilization, may have lower sperm concentration and more fertility struggles compared to men conceived naturally. The study focused on 54 men conceived through ICSI and found that they had lower average sperm concentration, total sperm count, and total motile sperm count. The researchers suggest that couples should be informed about this potential outcome before undergoing ICSI. However, the study also found that a low sperm concentration in fathers did not necessarily match the values found in their sons. Therefore, some men conceived through ICSI may still be able to father children naturally. It is recommended for them to start trying to conceive at a younger age, as fertility declines with age.
265	1.2	3.375	Crushed to death by a machine that makes recycled plastics into pellets? Really? What a terrible way to die. My guess is that standard operating procedure does not include crawling inside the machine to unclog it. I understand that it is a tragedy, but geez, at some point people have to be held accountable for their own actions. I'm sure there will be a lawsuit, probably a hefty one, but I hope they lose. There doesn't seem to be any reason the company should be held accountable for his actions unless there was a malfunction of the overall systems. I'm trying not to picture it in my mind. Yikes!	anger	1	4	1	50	96000	6.0	2.5	1.5	4.0	7.0	1.429	1.143	3.429	1.286	61	I am a 50-year-old male of the White race. I completed some college but no degree and earn 96000 USD.	I am a 50-year-old male of the White race. I completed some college but no degree and earn 96000 USD. Crushed to death by a machine that makes recycled plastics into pellets? Really? What a terrible way to die. My guess is that standard operating procedure does not include crawling inside the machine to unclog it. I understand that it is a tragedy, but geez, at some point people have to be held accountable for their own actions. I'm sure there will be a lawsuit, probably a hefty one, but I hope they lose. There doesn't seem to be any reason the company should be held accountable for his actions unless there was a malfunction of the overall systems. I'm trying not to picture it in my mind. Yikes!	A maintenance worker was killed at a recycling plant in Indianapolis when he was crushed inside a machine that compresses and melts plastics. The worker, Michael Burris, died from blunt force injuries to his head, body, and extremities. The incident occurred when Burris was trying to unclog the disabled machine, which unexpectedly started operating again. The machine is used to compress light-weight plastic into dense pellets for the production of plastic goods. The authorities are currently investigating the accident.
403	1.0	3.75	I think they should find out precisely what she did to that child for 3 years and do the same thing to her for 3 years. Since she is stronger, she will survive, then they can bring her back to complete health, then do it again for the next 3 years, then keep repeating it until she dies. I can't comprehend why people like this do these things, but there is a special place in hell. I don't buy the mental illness garbage. OF COURSE she has a mental illness, but that shouldn't automatically imply protection from justice. The very nature of murder, especially of this kind, requires a mental illness to a certain degree, so no pleading insanity. Torture her as she tortured that poor boy.	anger	1	4	1	50	96000	6.0	2.5	1.5	4.0	7.0	1.429	1.143	3.429	1.286	61	I am a 50-year-old male of the White race. I completed some college but no degree and earn 96000 USD.	I am a 50-year-old male of the White race. I completed some college but no degree and earn 96000 USD. I think they should find out precisely what she did to that child for 3 years and do the same thing to her for 3 years. Since she is stronger, she will survive, then they can bring her back to complete health, then do it again for the next 3 years, then keep repeating it until she dies. I can't comprehend why people like this do these things, but there is a special place in hell. I don't buy the mental illness garbage. OF COURSE she has a mental illness, but that shouldn't automatically imply protection from justice. The very nature of murder, especially of this kind, requires a mental illness to a certain degree, so no pleading insanity. Torture her as she tortured that poor boy.	A woman in Los Angeles allegedly locked her 11-year-old son in closets for three years before he died. Teachers at his school had expressed concerns about his well-being, but social workers found no cause for alarm. The boy's stepfather believed he was living in Mexico until the mother revealed that he had died. The boy's body was found in a closet, severely malnourished and covered in pressure sores. The mother has been charged with murder and child abuse. The family lived in a one-bedroom house, with the boy kept hidden in closets and sedated with sleep medications. The other children in the family were aware of the situation but concealed it from their stepfather. The stepfather was devastated upon learning the truth and called the police. A public memorial was held for the boy, and the stepfather vowed to continue telling his story to prevent similar cases from happening again.
13	6.5	4.125	This is an extremely sad story The civilians who lost their did nothing wrong. They did not ask for this war to come to their region. They were mere victims of the misfortune of being born where they were and being where they were when they were. They were no more guilty than you or I. It is extremely sad and disappoints me as an American.	sadness	1	6	1	30	45000	6.0	6.0	1.0	5.5	7.0	4.857	1.714	3.0	2.4290000000000003	110	I am a 30-year-old male of the White race. I have a four-year bachelor's degree and earn 45000 USD.	I am a 30-year-old male of the White race. I have a four-year bachelor's degree and earn 45000 USD. This is an extremely sad story The civilians who lost their did nothing wrong. They did not ask for this war to come to their region. They were mere victims of the misfortune of being born where they were and being where they were when they were. They were no more guilty than you or I. It is extremely sad and disappoints me as an American.	"At least 26 Afghan civilians were killed and many others injured in airstrikes in Kunduz province, Afghanistan, while NATO and Afghan forces were fighting Taliban fighters. Two American service members also died in ground clashes. Conflicting reports on the number of casualties and no official account of the airstrikes have been provided. Some local officials claim that up to 100 civilians were killed or wounded. The incident is reminiscent of the tragic events in Kunduz last year when a U.S. airstrike mistakenly targeted a hospital, killing 42 patients and staff members. NATO officials have not confirmed the reported deaths of the civilians. Angry relatives of the victims attempted to protest, but were stopped by security forces. U.S. military officials confirmed the deaths of the two American service members and stated their commitment to helping Afghan partners defend their nation. The NATO mission in Afghanistan issued a statement referring to airstrikes by ""friendly forces"" but did not confirm any civilian casualties. The Taliban claimed that three of their fighters were targeted and killed, along with a large number of civilians."
119	4.2	1.25	The eyes are a part of our body we definitely take for granted. At the same time, they are extremely important and truly open our vision to the world. It would be devastating for a young person to suffer an eye injury simply playing a sport. People should be extremely vigilant to prepare children to play such sports and avoid suffering any life altering injuries.	fear	1	6	1	30	45000	6.0	6.0	1.0	5.5	7.0	4.857	1.714	3.0	2.4290000000000003	110	I am a 30-year-old male of the White race. I have a four-year bachelor's degree and earn 45000 USD.	I am a 30-year-old male of the White race. I have a four-year bachelor's degree and earn 45000 USD. The eyes are a part of our body we definitely take for granted. At the same time, they are extremely important and truly open our vision to the world. It would be devastating for a young person to suffer an eye injury simply playing a sport. People should be extremely vigilant to prepare children to play such sports and avoid suffering any life altering injuries.	Eye injuries in youth sports are common and often involve activities that are not typically considered risky for eyes, according to a study of emergency room visits related to eye problems among athletes. The study found that about 30,000 sports-related eye injuries were treated each year at participating emergency rooms, with a majority occurring in people younger than 18. Basketball was the sport most likely to result in eye injuries, followed by baseball, softball, air guns, cycling, and soccer. While most injuries were minor, some required surgery and threatened athletes' vision. The study suggests that protective eyewear, such as wraparound glasses, could help prevent these injuries.
184	6.2	1.25	The thought of suffering from sleep paralysis is quite unnerving. It would seemingly be akin being a prisoner in one's own body. I would encourage anyone suffering from such issues to have such an issue investigated by a doctor. It is very fortunate that we live in a time where doctors can assist individuals with such issues, so people should really seek help.	fear	1	6	1	30	45000	6.0	6.0	1.0	5.5	7.0	4.857	1.714	3.0	2.4290000000000003	110	I am a 30-year-old male of the White race. I have a four-year bachelor's degree and earn 45000 USD.	I am a 30-year-old male of the White race. I have a four-year bachelor's degree and earn 45000 USD. The thought of suffering from sleep paralysis is quite unnerving. It would seemingly be akin being a prisoner in one's own body. I would encourage anyone suffering from such issues to have such an issue investigated by a doctor. It is very fortunate that we live in a time where doctors can assist individuals with such issues, so people should really seek help.	Sleep paralysis is a common sleep problem that affects around 8% of the population. It occurs when a person is awake and conscious but unable to move, except for their eyes. Sleep paralysis often involves nightmares or hallucinations and can last from a few seconds to a few minutes. The causes of sleep paralysis are not fully understood, but stress and disruptions to sleep, such as alcohol or caffeine, can increase the risk. It can also be a symptom of other sleep disorders and mental health conditions. Kendall Jenner discussed her struggles with sleep paralysis, which may be linked to her anxiety and jet lag. Sleep paralysis is more common in people with mental health problems and young adults. For most people, it is not a chronic condition, but some individuals experience recurrent episodes. Practicing good sleep behaviors, such as avoiding alcohol and caffeine and sleeping on your side, can help prevent sleep paralysis. If it becomes a problem, a specialist may be able to prescribe medications to suppress REM sleep and alleviate symptoms.
253	6.2	4.0	This is very unnerving news. Drug addiction is a serious problem that both America and the rest of the world is facing. There are many victims from the children that are born to drug abusers to the drug abusers who can no longer take care of their children responsibly due to their addiction. Drug addiction is one of the major issues facing society and is one that must be addressed immediately and urgently.	fear	1	6	1	30	45000	6.0	6.0	1.0	5.5	7.0	4.857	1.714	3.0	2.4290000000000003	110	I am a 30-year-old male of the White race. I have a four-year bachelor's degree and earn 45000 USD.	I am a 30-year-old male of the White race. I have a four-year bachelor's degree and earn 45000 USD. This is very unnerving news. Drug addiction is a serious problem that both America and the rest of the world is facing. There are many victims from the children that are born to drug abusers to the drug abusers who can no longer take care of their children responsibly due to their addiction. Drug addiction is one of the major issues facing society and is one that must be addressed immediately and urgently.	Police in Hope, Indiana, shared a disturbing photo of a mother passed out in her car from a drug overdose, with her 10-month-old son crying in the backseat. The incident highlights a growing trend of parents using drugs with their children in the car to avoid disapproval. The mother was revived with Narcan and charged with child neglect and possession of drug paraphernalia. The child now lives with his grandmother. This case is similar to a previous incident in East Liverpool, Ohio, where a couple overdosed with their 4-year-old son in the car. The police hope that sharing these photos will discourage drug users from endangering children. The opioid crisis continues to claim the lives of about 78 Americans every day.
382	6.2	1.0	I believe protecting nature is extremely important. Whether it is climate change or restricting grazing, we must make a commitment to insuring that our lands are preserved for future generations. People can enjoy the outside and enjoying the outside is especially important for a generation that has often been labelled as couch potatoes. Such lands should be well preserved for them.	neutral	1	6	1	30	45000	6.0	6.0	1.0	5.5	7.0	4.857	1.714	3.0	2.4290000000000003	110	I am a 30-year-old male of the White race. I have a four-year bachelor's degree and earn 45000 USD.	I am a 30-year-old male of the White race. I have a four-year bachelor's degree and earn 45000 USD. I believe protecting nature is extremely important. Whether it is climate change or restricting grazing, we must make a commitment to insuring that our lands are preserved for future generations. People can enjoy the outside and enjoying the outside is especially important for a generation that has often been labelled as couch potatoes. Such lands should be well preserved for them.	Advocates for the West has filed a lawsuit on behalf of Western Watersheds Project to challenge the Forest Service's grazing decisions in the White Clouds Wilderness and East Fork Salmon River. The Forest Service has allowed heavy grazing and repeated violations on these public lands, despite acknowledging in 2003 that grazing was causing significant harm to resources. The lawsuit aims to protect the sensitive habitat for various fish species and improve management of the watershed. The grazing has also impacted recreational opportunities in the area. The groups are urging the Forest Service to take action and prioritize the preservation of these lands.
74	6.2	5.0	I feel like there is so many people out there that are less fortunate then us, we need to take a second to see how people feel about themselves and the situations they are in and the people around them. I feel like the person writing this has gone through alot in his life and this all just adds into the fact of everything else	sadness	2	4	1	31	25600	5.5	6.0	6.5	6.0	5.5	5.0	4.2860000000000005	3.143	3.714	228	I am a 31-year-old female of the White race. I have some college education but no degree and my income is 25600 USD.	I am a 31-year-old female of the White race. I have some college education but no degree and my income is 25600 USD. I feel like there is so many people out there that are less fortunate then us, we need to take a second to see how people feel about themselves and the situations they are in and the people around them. I feel like the person writing this has gone through alot in his life and this all just adds into the fact of everything else	A 6-year-old boy in China was found dead after falling into a deserted well while assisting his father with vegetable harvesting.
116	4.2	4.5	i feel liek this is a very opinionated article. Im not sure who wrote this article but I truly feel like they have alot of raw mixed up emotional feelings that they cant get out. Although, we are all very aware of the constant changes going on int he world with equality and everyone going through the issues of being unjust and such..its alot to handle and alot of people just dont know what to do. i feel lbad for the people in the story	sadness	2	4	1	31	25600	5.5	6.0	6.5	6.0	5.5	5.0	4.2860000000000005	3.143	3.714	228	I am a 31-year-old female of the White race. I have some college education but no degree and my income is 25600 USD.	I am a 31-year-old female of the White race. I have some college education but no degree and my income is 25600 USD. i feel liek this is a very opinionated article. Im not sure who wrote this article but I truly feel like they have alot of raw mixed up emotional feelings that they cant get out. Although, we are all very aware of the constant changes going on int he world with equality and everyone going through the issues of being unjust and such..its alot to handle and alot of people just dont know what to do. i feel lbad for the people in the story	The text discusses the ongoing debate over the best approach to fighting cholera. On one side are public health advocates who believe that vaccines can make a significant impact in preventing and treating cholera. On the other side are public health officials who argue that vaccines are not effective enough and that the focus should be on improving water and sanitation infrastructure. The World Health Organization (WHO) has tried to support both approaches but has not settled on how to fund them. Cholera is a deadly disease caused by contaminated water, and it kills about 100,000 people worldwide each year. Two oral vaccines exist, but they have limitations and do not address the underlying causes of cholera. The debate over vaccines has caused division and hindered progress in the fight against cholera. The text also mentions the history of cholera and the breakthroughs in understanding and treating the disease. It highlights the devastating cholera outbreak in Haiti after the 2010 earthquake and the missed opportunity to distribute vaccines. The text concludes by mentioning new ideas and approaches, such as using mobile phones to report cholera cases and promoting water sterilization tablets.
240	6.2	5.125	I would feel absolutely horrible to be in any of these parents shoes, I feel like they probably think they are completely lost, anxious, deserted. I would be a complete mess. I dont know exactly what i would do in that situation. I feel like the chaces are good neough for them to try for that second baby but i do inderstand them not wanting to rry because of the small chances of the other one having the zika virus anyways.	sadness	2	4	1	31	25600	5.5	6.0	6.5	6.0	5.5	5.0	4.2860000000000005	3.143	3.714	228	I am a 31-year-old female of the White race. I have some college education but no degree and my income is 25600 USD.	I am a 31-year-old female of the White race. I have some college education but no degree and my income is 25600 USD. I would feel absolutely horrible to be in any of these parents shoes, I feel like they probably think they are completely lost, anxious, deserted. I would be a complete mess. I dont know exactly what i would do in that situation. I feel like the chaces are good neough for them to try for that second baby but i do inderstand them not wanting to rry because of the small chances of the other one having the zika virus anyways.	Microcephaly, a birth defect characterized by malformed heads and stunted brain development, has been linked to the Zika virus. The severity of microcephaly can vary, but it often results in mental impairment. Detecting the condition before birth is difficult, leading to debates about abortion. Raising a child with microcephaly requires extensive care and support, which can be costly. Early intervention programs can help, but they often end after three years. The CDC and American Academy of Pediatrics have published guidelines for evaluating and caring for infants with Zika-related microcephaly. The cost of care for each child is estimated to be $10 million over a lifetime. Families with resources, like the Grounds family, can provide the best care for their child, but many others struggle. Nicholas, a child with microcephaly, has made progress with intensive intervention, but ongoing support is necessary. Parents of children with microcephaly need support throughout their lives. Genetic testing revealed that Nicholas inherited two mutated genes from his parents, causing microcephaly. The odds of their second child having the condition were one in four.
267	2.2	5.625	I think this family had more then enough warning and notice not to go into that hot spring area. the young man fell and scalded himself to death while his sister/friend sat there and videotaped the whole thing. i dont understand some peoples logic. what made them think this was ok? what made them think they would be ok and what made them thing that parks put boundaries up jsut because they think its funny.	disgust	2	4	1	31	25600	5.5	6.0	6.5	6.0	5.5	5.0	4.2860000000000005	3.143	3.714	228	I am a 31-year-old female of the White race. I have some college education but no degree and my income is 25600 USD.	I am a 31-year-old female of the White race. I have some college education but no degree and my income is 25600 USD. I think this family had more then enough warning and notice not to go into that hot spring area. the young man fell and scalded himself to death while his sister/friend sat there and videotaped the whole thing. i dont understand some peoples logic. what made them think this was ok? what made them think they would be ok and what made them thing that parks put boundaries up jsut because they think its funny.	"An Oregon man died in Yellowstone National Park after falling into a boiling, acidic spring while attempting to ""hot pot"" or soak in one of the park's thermal pools. The victim's sister witnessed the incident and reported it to park officials. The brother and sister had illegally ventured off the boardwalk at Norris Geyser Basin. Rescuers were unable to retrieve the body initially, and it was later determined that the extreme heat and acidity of the water had dissolved it. The park prohibits walking off the boardwalks or swimming in hot springs, but no citations have been issued in this case."
366	3.2	4.75	I think zuckermans opinions on the oil import has some actual valid points. I feel like his plans and what he wants to do is a good idea. I also feel liek their are too many people just trying to make a quick few bucks, theyll do anything and everything to get there way. I feel bad for some of the less fortuanate consumers who have to be tricked into paying these ridulous high prices foroil.	joy	2	4	1	31	25600	5.5	6.0	6.5	6.0	5.5	5.0	4.2860000000000005	3.143	3.714	228	I am a 31-year-old female of the White race. I have some college education but no degree and my income is 25600 USD.	I am a 31-year-old female of the White race. I have some college education but no degree and my income is 25600 USD. I think zuckermans opinions on the oil import has some actual valid points. I feel like his plans and what he wants to do is a good idea. I also feel liek their are too many people just trying to make a quick few bucks, theyll do anything and everything to get there way. I feel bad for some of the less fortuanate consumers who have to be tricked into paying these ridulous high prices foroil.	"A new report by environmental group Amazon Watch reveals that the United States is driving the destruction of the Amazon rainforest by importing crude oil from the region. American refineries processed over 230,000 barrels of Amazon crude oil per day last year, with California alone refining an average of 170,978 barrels per day. The expansion of oil drilling in the Amazon poses a serious threat to the region, with proposed oil and gas fields covering an area larger than Texas. The destruction of the Amazon rainforest releases greenhouse gases and puts indigenous communities and biodiversity at risk. Ecuador's state oil company recently started drilling near the biologically rich Yasuni national park. Indigenous communities are at risk of pollution, displacement, and deadly illnesses. Amazon Watch is calling for a reduction in Amazon crude imports and the establishment of ""no go zones"" in decision making."
76	6.5	7.0	A perfect example of greed and selfishness-British government is willing to kill innocent creatures in order to drill for oil, regardless of consequences! Instead of exploring other alternatives, such as natural energy sources, they will go and march their way to Africa and claim innocent lives just to put money in their pockets. I wonder if the majesty Queen, the mighty Queen of England, would appreciate of someone suddenly marched into her palace and started drilling for oil?!!! Absolutely disturbing-total disregard for nature and living creatures, nothing but pure greed regardless of the cost!	disgust	1	3	1	46	29000	7.0	7.0	7.0	7.0	5.0	4.143	2.714	5.0	5.0	24	I am a 46-year-old male of the White race. I completed technical/vocational school education and earn 29000 USD.	I am a 46-year-old male of the White race. I completed technical/vocational school education and earn 29000 USD. A perfect example of greed and selfishness-British government is willing to kill innocent creatures in order to drill for oil, regardless of consequences! Instead of exploring other alternatives, such as natural energy sources, they will go and march their way to Africa and claim innocent lives just to put money in their pockets. I wonder if the majesty Queen, the mighty Queen of England, would appreciate of someone suddenly marched into her palace and started drilling for oil?!!! Absolutely disturbing-total disregard for nature and living creatures, nothing but pure greed regardless of the cost!	The British Government is supporting an oil drilling project in Uganda's Murchison Falls National Park, which poses a significant risk to the endangered Rothschild giraffe species. The project involves drilling multiple wells in the park, which is home to one of the last remaining populations of these giraffes. Leaked documents reveal that the British oil company, Tullow Oil, has been in talks with the government to provide taxpayer-backed loans and insurance for the project. Conservationists have been relocating giraffes away from the drilling sites to protect them. Greenpeace UK criticizes the government's support for the project and urges them to focus on sustainable energy sources instead. Tullow Oil claims to have committed to protecting the Rothschild giraffe during the development.
87	4.9	4.875	I never knew that bananas were at risk of becoming extinct. Apparently we need to cultivate more varieties, so we do not face another crisis like Cavendish and Big Mike bananas that have succumbed to a fungal disease and almost got wiped out. We are so used to seeing bananas as a common fruit at supermarkets that we never think of not ever eating another one again! I found this article very intriguing, there is so much work that goes into figuring out how to protect this yellow fruit from fungal illnesses and make it more resistant to various dangerous fungal strains.Apparently this presents a great challenge for the scientists but they are hoping to cultivate more banana plant varieties that will be more resistant to various illness.	surprise	1	3	1	46	29000	7.0	7.0	7.0	7.0	5.0	4.143	2.714	5.0	5.0	24	I am a 46-year-old male of the White race. I completed technical/vocational school education and earn 29000 USD.	I am a 46-year-old male of the White race. I completed technical/vocational school education and earn 29000 USD. I never knew that bananas were at risk of becoming extinct. Apparently we need to cultivate more varieties, so we do not face another crisis like Cavendish and Big Mike bananas that have succumbed to a fungal disease and almost got wiped out. We are so used to seeing bananas as a common fruit at supermarkets that we never think of not ever eating another one again! I found this article very intriguing, there is so much work that goes into figuring out how to protect this yellow fruit from fungal illnesses and make it more resistant to various dangerous fungal strains.Apparently this presents a great challenge for the scientists but they are hoping to cultivate more banana plant varieties that will be more resistant to various illness.	The Cavendish banana, which is the most widely sold banana in the Western world, is facing the threat of extinction due to its vulnerability to diseases. The previous popular variety, Gros Michel, was wiped out by a fungal disease called Fusarium wilt. The Cavendish replaced it but is now susceptible to a disease called Black Sigatoka. Additionally, a new strain of Fusarium wilt called Tropical Race 4 (TR4) is spreading and could devastate the banana industry. To combat these diseases, scientists are studying the genetics of wild banana varieties and banana pathogens to find resistant genes. However, there has been little effort and funding for this research. By increasing genetic diversity in cultivated bananas, the industry can reduce its vulnerability to diseases. Scientists have already identified the genome sequences of bananas and the fungi causing the diseases, which provides a basis for identifying disease-resistant genes. With the use of genetic engineering and plant breeding, these genes can be transferred into desired cultivars. It is crucial to increase the pool of genetic diversity in cultivated bananas to avoid repeating the history of the Gros Michel and Cavendish varieties.
201	3.2	7.0	While I do sympathize with the plight of back people and latest police violence, I think that they are not helping the situation by engaging in violent protests that take even more lives and create a great deal of disturbance in USA! These protests ignite racial tensions but will not bring back the lives of innocent victims. What needs to be done here is clamping tight on the police force-punishing them appropriately and in the harshest of form if they take an innocent life or harass black people for no reason! They need to undergo training and psychological evaluation before being allowed to go out there and deal with criminals! They need to be psychologically stable and clear of racial bias, otherwise they are not suitable for this job!	anger	1	3	1	46	29000	7.0	7.0	7.0	7.0	5.0	4.143	2.714	5.0	5.0	24	I am a 46-year-old male of the White race. I completed technical/vocational school education and earn 29000 USD.	I am a 46-year-old male of the White race. I completed technical/vocational school education and earn 29000 USD. While I do sympathize with the plight of back people and latest police violence, I think that they are not helping the situation by engaging in violent protests that take even more lives and create a great deal of disturbance in USA! These protests ignite racial tensions but will not bring back the lives of innocent victims. What needs to be done here is clamping tight on the police force-punishing them appropriately and in the harshest of form if they take an innocent life or harass black people for no reason! They need to undergo training and psychological evaluation before being allowed to go out there and deal with criminals! They need to be psychologically stable and clear of racial bias, otherwise they are not suitable for this job!	"Protests in Charlotte turned violent for a second night after a man was shot during a demonstration. The unidentified man is on life support after what officials called a ""civilian on civilian"" confrontation. Tear gas was used by law enforcement to restore order. The shooting has increased tension between the police and demonstrators. The unrest in Charlotte follows two other police-involved shootings in the past week. The shootings are under investigation and have sparked debate on the issues of police violence and gun control. The incident has also become a focal point in the presidential campaign."
296	2.3	7.0	"I would give these people a life sentence in prison. People who steal from the less fortunate and exploit resources and innocents have no place in our society! They stole from pensioners and investors and blew millions on luxuries and other forms of pleasurable experiences at the expense of people, causing suffering and pain! They should be punished accordingly, a dark cell with a toilet and a meal of prison mush twice a day would serve them just right. It's a typical story about wealthy and elite out there, who always harm the innocents and somehow able to get away and proven ""innocent"". I would especially show no mercy when it comes to these greedy bankers all over the world. There is absolutely no excuse for their crimes-so much poverty and grief all over the world!"	neutral	1	3	1	46	29000	7.0	7.0	7.0	7.0	5.0	4.143	2.714	5.0	5.0	24	I am a 46-year-old male of the White race. I completed technical/vocational school education and earn 29000 USD.	"I am a 46-year-old male of the White race. I completed technical/vocational school education and earn 29000 USD. I would give these people a life sentence in prison. People who steal from the less fortunate and exploit resources and innocents have no place in our society! They stole from pensioners and investors and blew millions on luxuries and other forms of pleasurable experiences at the expense of people, causing suffering and pain! They should be punished accordingly, a dark cell with a toilet and a meal of prison mush twice a day would serve them just right. It's a typical story about wealthy and elite out there, who always harm the innocents and somehow able to get away and proven ""innocent"". I would especially show no mercy when it comes to these greedy bankers all over the world. There is absolutely no excuse for their crimes-so much poverty and grief all over the world!"	Former IMF chief Rodrigo Rato and 64 other bankers are on trial in Madrid for an alleged credit card racket at Spain's Bankia bank. They are accused of using unofficial company credit cards for luxury purchases, totaling about €12m. The purchases were not declared to the tax authorities. Bankia was rescued in 2012 at a significant public expense, causing losses for small investors. Prosecutors are seeking jail time and fines for Rato and the former president of Caja Madrid, which merged with Bankia. Rato's successors at the IMF, Dominique Strauss-Kahn and Christine Lagarde, have also faced legal issues.
